Comp	Super.Site	Value	Privacy	Species.mOTUs	Indiv	Part
857980665:tonguedorsum:ref_mOTU_v2_5292	Oral	-0.118082848339535	Private	ref_mOTU_v2_5292	857980665	tonguedorsum
861967750:tonguedorsum:ref_mOTU_v2_5292	Oral	-0.151680405927408	Private	ref_mOTU_v2_5292	861967750	tonguedorsum
158802708:stool:meta_mOTU_v2_5354	Stool	-0.11463414420602	Private	meta_mOTU_v2_5354	158802708	stool
159490532:stool:meta_mOTU_v2_5354	Stool	0.076409337092	Not Private	meta_mOTU_v2_5354	159490532	stool
159753524:stool:meta_mOTU_v2_5354	Stool	-0.10514265819984	Private	meta_mOTU_v2_5354	159753524	stool
737052003:stool:meta_mOTU_v2_5354	Stool	-0.11833744185335	Private	meta_mOTU_v2_5354	737052003	stool
763496533:stool:meta_mOTU_v2_5354	Stool	-0.12940890668815	Private	meta_mOTU_v2_5354	763496533	stool
763820215:stool:meta_mOTU_v2_5354	Stool	0.05902564671879999	Not Private	meta_mOTU_v2_5354	763820215	stool
764062976:stool:meta_mOTU_v2_5354	Stool	-0.0986825075459	Private	meta_mOTU_v2_5354	764062976	stool
764487809:stool:meta_mOTU_v2_5354	Stool	0.031839544410000004	Not Private	meta_mOTU_v2_5354	764487809	stool
508703490:stool:meta_mOTU_v2_5364	Stool	-0.12019955626715001	Private	meta_mOTU_v2_5364	508703490	stool
763678604:stool:meta_mOTU_v2_5364	Stool	-0.0679505184455	Private	meta_mOTU_v2_5364	763678604	stool
765640925:stool:meta_mOTU_v2_5364	Stool	-0.07563976434167	Private	meta_mOTU_v2_5364	765640925	stool
159207311:stool:meta_mOTU_v2_5669	Stool	-0.012114496147800002	Private	meta_mOTU_v2_5669	159207311	stool
763577454:stool:meta_mOTU_v2_5669	Stool	-0.06481942512464	Private	meta_mOTU_v2_5669	763577454	stool
764224817:stool:meta_mOTU_v2_5669	Stool	-0.0665421517003	Private	meta_mOTU_v2_5669	764224817	stool
809635352:stool:meta_mOTU_v2_5669	Stool	-0.051764057069	Private	meta_mOTU_v2_5669	809635352	stool
158499257:stool:meta_mOTU_v2_5978	Stool	-0.07984208207250999	Private	meta_mOTU_v2_5978	158499257	stool
158802708:stool:meta_mOTU_v2_5978	Stool	0.06226449988340001	Not Private	meta_mOTU_v2_5978	158802708	stool
159227541:stool:meta_mOTU_v2_5978	Stool	-0.0915979419063	Private	meta_mOTU_v2_5978	159227541	stool
159247771:stool:meta_mOTU_v2_5978	Stool	-0.011116162380379999	Private	meta_mOTU_v2_5978	159247771	stool
159268001:stool:meta_mOTU_v2_5978	Stool	-0.0663039627833	Private	meta_mOTU_v2_5978	159268001	stool
159490532:stool:meta_mOTU_v2_5978	Stool	0.06122757533499999	Not Private	meta_mOTU_v2_5978	159490532	stool
159551223:stool:meta_mOTU_v2_5978	Stool	0.03070380146009999	Not Private	meta_mOTU_v2_5978	159551223	stool
160178356:stool:meta_mOTU_v2_5978	Stool	-0.0722513323192	Private	meta_mOTU_v2_5978	160178356	stool
160603188:stool:meta_mOTU_v2_5978	Stool	0.07150753320820001	Not Private	meta_mOTU_v2_5978	160603188	stool
508703490:stool:meta_mOTU_v2_5978	Stool	-0.015621416419153	Private	meta_mOTU_v2_5978	508703490	stool
550534656:stool:meta_mOTU_v2_5978	Stool	-0.075061113605325	Private	meta_mOTU_v2_5978	550534656	stool
706846339:stool:meta_mOTU_v2_5978	Stool	0.0743176410246	Not Private	meta_mOTU_v2_5978	706846339	stool
763860675:stool:meta_mOTU_v2_5978	Stool	-0.07698312036434	Private	meta_mOTU_v2_5978	763860675	stool
764487809:stool:meta_mOTU_v2_5978	Stool	-0.0454428063707	Private	meta_mOTU_v2_5978	764487809	stool
764588959:stool:meta_mOTU_v2_5978	Stool	0.1267861614797	Not Private	meta_mOTU_v2_5978	764588959	stool
765074482:stool:meta_mOTU_v2_5978	Stool	0.06703191622350001	Not Private	meta_mOTU_v2_5978	765074482	stool
765640925:stool:meta_mOTU_v2_5978	Stool	0.08260336326579999	Not Private	meta_mOTU_v2_5978	765640925	stool
158802708:stool:meta_mOTU_v2_6088	Stool	-0.07014204410845	Private	meta_mOTU_v2_6088	158802708	stool
508703490:stool:meta_mOTU_v2_6088	Stool	-0.148322151951055	Private	meta_mOTU_v2_6088	508703490	stool
763577454:stool:meta_mOTU_v2_6088	Stool	-0.0694837031853	Private	meta_mOTU_v2_6088	763577454	stool
764487809:stool:meta_mOTU_v2_6088	Stool	-0.06679123926478	Private	meta_mOTU_v2_6088	764487809	stool
159207311:stool:meta_mOTU_v2_6452	Stool	-0.11086963207324	Private	meta_mOTU_v2_6452	159207311	stool
159551223:stool:meta_mOTU_v2_6452	Stool	-0.12709033039186002	Private	meta_mOTU_v2_6452	159551223	stool
159814214:stool:meta_mOTU_v2_6452	Stool	-0.09994116546179001	Private	meta_mOTU_v2_6452	159814214	stool
160178356:stool:meta_mOTU_v2_6452	Stool	-0.100514988301821	Private	meta_mOTU_v2_6452	160178356	stool
604812005:stool:meta_mOTU_v2_6452	Stool	-0.1115817609591	Private	meta_mOTU_v2_6452	604812005	stool
763678604:stool:meta_mOTU_v2_6452	Stool	-0.11118092525873999	Private	meta_mOTU_v2_6452	763678604	stool
763860675:stool:meta_mOTU_v2_6452	Stool	-0.12086233263401	Private	meta_mOTU_v2_6452	763860675	stool
158337416:stool:meta_mOTU_v2_6557	Stool	-0.04769356856846001	Private	meta_mOTU_v2_6557	158337416	stool
158479027:stool:meta_mOTU_v2_6557	Stool	-0.0603558460524	Private	meta_mOTU_v2_6557	158479027	stool
159551223:stool:meta_mOTU_v2_6557	Stool	-0.05053601051799	Private	meta_mOTU_v2_6557	159551223	stool
159753524:stool:meta_mOTU_v2_6557	Stool	-0.065098216968237	Private	meta_mOTU_v2_6557	159753524	stool
160178356:stool:meta_mOTU_v2_6557	Stool	-0.030036848356	Private	meta_mOTU_v2_6557	160178356	stool
160502038:stool:meta_mOTU_v2_6557	Stool	-0.036458723576259996	Private	meta_mOTU_v2_6557	160502038	stool
737052003:stool:meta_mOTU_v2_6557	Stool	-0.04785945186966	Private	meta_mOTU_v2_6557	737052003	stool
763577454:stool:meta_mOTU_v2_6557	Stool	-0.026415972232999997	Private	meta_mOTU_v2_6557	763577454	stool
763759525:stool:meta_mOTU_v2_6557	Stool	-0.0490098947237	Private	meta_mOTU_v2_6557	763759525	stool
763901136:stool:meta_mOTU_v2_6557	Stool	-0.03823825387088	Private	meta_mOTU_v2_6557	763901136	stool
765074482:stool:meta_mOTU_v2_6557	Stool	0.006708687021000005	Not Private	meta_mOTU_v2_6557	765074482	stool
765135172:stool:meta_mOTU_v2_6557	Stool	-0.04006326682077	Private	meta_mOTU_v2_6557	765135172	stool
765640925:stool:meta_mOTU_v2_6557	Stool	-0.0326165796258	Private	meta_mOTU_v2_6557	765640925	stool
159814214:stool:meta_mOTU_v2_6721	Stool	-0.06547416251478	Private	meta_mOTU_v2_6721	159814214	stool
763496533:stool:meta_mOTU_v2_6721	Stool	-0.0618131297819	Private	meta_mOTU_v2_6721	763496533	stool
764285508:stool:meta_mOTU_v2_6721	Stool	0.0473117780026	Not Private	meta_mOTU_v2_6721	764285508	stool
764487809:stool:meta_mOTU_v2_6721	Stool	-0.06885684390114	Private	meta_mOTU_v2_6721	764487809	stool
765034022:stool:meta_mOTU_v2_6721	Stool	-0.07670717410717	Private	meta_mOTU_v2_6721	765034022	stool
159247771:stool:meta_mOTU_v2_6768	Stool	-0.10318922412085	Private	meta_mOTU_v2_6768	159247771	stool
706846339:stool:meta_mOTU_v2_6768	Stool	-0.07818279645029	Private	meta_mOTU_v2_6768	706846339	stool
764649650:stool:meta_mOTU_v2_6768	Stool	-0.09506432880888	Private	meta_mOTU_v2_6768	764649650	stool
765701615:stool:meta_mOTU_v2_6768	Stool	-0.052389949567410006	Private	meta_mOTU_v2_6768	765701615	stool
158479027:stool:meta_mOTU_v2_6795	Stool	-0.0024221012801000016	Private	meta_mOTU_v2_6795	158479027	stool
158944319:stool:meta_mOTU_v2_6795	Stool	-1.9668180020000238e-5	Private	meta_mOTU_v2_6795	158944319	stool
159207311:stool:meta_mOTU_v2_6795	Stool	-0.0327695282259	Private	meta_mOTU_v2_6795	159207311	stool
160178356:stool:meta_mOTU_v2_6795	Stool	-0.026777111565799996	Private	meta_mOTU_v2_6795	160178356	stool
160603188:stool:meta_mOTU_v2_6795	Stool	-0.0357771156352	Private	meta_mOTU_v2_6795	160603188	stool
706846339:stool:meta_mOTU_v2_6795	Stool	0.0017030584350000016	Not Private	meta_mOTU_v2_6795	706846339	stool
765640925:stool:meta_mOTU_v2_6795	Stool	-0.01611950791711	Private	meta_mOTU_v2_6795	765640925	stool
765701615:stool:meta_mOTU_v2_6795	Stool	-0.024616585465099997	Private	meta_mOTU_v2_6795	765701615	stool
508703490:stool:meta_mOTU_v2_6883	Stool	-0.02313723269459	Private	meta_mOTU_v2_6883	508703490	stool
706846339:stool:meta_mOTU_v2_6883	Stool	0.1311217467689	Not Private	meta_mOTU_v2_6883	706846339	stool
763840445:stool:meta_mOTU_v2_6883	Stool	-0.086509948687854	Private	meta_mOTU_v2_6883	763840445	stool
763901136:stool:meta_mOTU_v2_6883	Stool	-0.05190476630121	Private	meta_mOTU_v2_6883	763901136	stool
764366428:stool:meta_mOTU_v2_6883	Stool	-0.17274167479897598	Private	meta_mOTU_v2_6883	764366428	stool
764487809:stool:meta_mOTU_v2_6883	Stool	-0.054777923586189006	Private	meta_mOTU_v2_6883	764487809	stool
159207311:stool:meta_mOTU_v2_6905	Stool	-0.04145353847516	Private	meta_mOTU_v2_6905	159207311	stool
159753524:stool:meta_mOTU_v2_6905	Stool	-0.06350385912406001	Private	meta_mOTU_v2_6905	159753524	stool
160380657:stool:meta_mOTU_v2_6905	Stool	-0.036750912092630005	Private	meta_mOTU_v2_6905	160380657	stool
737052003:stool:meta_mOTU_v2_6905	Stool	-0.04840258654161	Private	meta_mOTU_v2_6905	737052003	stool
764285508:stool:meta_mOTU_v2_6905	Stool	-0.058516140644150005	Private	meta_mOTU_v2_6905	764285508	stool
158802708:stool:meta_mOTU_v2_6916	Stool	-0.10194944867487	Private	meta_mOTU_v2_6916	158802708	stool
158944319:stool:meta_mOTU_v2_6916	Stool	-0.10536408784578	Private	meta_mOTU_v2_6916	158944319	stool
159247771:stool:meta_mOTU_v2_6916	Stool	-0.044530808750435996	Private	meta_mOTU_v2_6916	159247771	stool
508703490:stool:meta_mOTU_v2_6916	Stool	-0.104516985608371	Private	meta_mOTU_v2_6916	508703490	stool
763496533:stool:meta_mOTU_v2_6916	Stool	-0.104447237193016	Private	meta_mOTU_v2_6916	763496533	stool
764487809:stool:meta_mOTU_v2_6916	Stool	-0.11786745161126401	Private	meta_mOTU_v2_6916	764487809	stool
158337416:stool:meta_mOTU_v2_7175	Stool	-0.150098712815683	Private	meta_mOTU_v2_7175	158337416	stool
158802708:stool:meta_mOTU_v2_7175	Stool	-0.10789650729651701	Private	meta_mOTU_v2_7175	158802708	stool
706846339:stool:meta_mOTU_v2_7175	Stool	-0.133059705668769	Private	meta_mOTU_v2_7175	706846339	stool
764062976:stool:meta_mOTU_v2_7175	Stool	-0.15952594174774	Private	meta_mOTU_v2_7175	764062976	stool
764224817:stool:meta_mOTU_v2_7175	Stool	-0.134551441281588	Private	meta_mOTU_v2_7175	764224817	stool
765640925:stool:meta_mOTU_v2_7175	Stool	-0.110446843081497	Private	meta_mOTU_v2_7175	765640925	stool
158479027:stool:meta_mOTU_v2_7434	Stool	-0.003257003340140001	Private	meta_mOTU_v2_7434	158479027	stool
158802708:stool:meta_mOTU_v2_7434	Stool	-0.09162258778924	Private	meta_mOTU_v2_7434	158802708	stool
160178356:stool:meta_mOTU_v2_7434	Stool	-0.05889833439803999	Private	meta_mOTU_v2_7434	160178356	stool
160502038:stool:meta_mOTU_v2_7434	Stool	-0.11772241396522999	Private	meta_mOTU_v2_7434	160502038	stool
508703490:stool:meta_mOTU_v2_7434	Stool	-0.0405844989422	Private	meta_mOTU_v2_7434	508703490	stool
550534656:stool:meta_mOTU_v2_7434	Stool	-0.007950765054829998	Private	meta_mOTU_v2_7434	550534656	stool
675950834:stool:meta_mOTU_v2_7434	Stool	-0.068826052644536	Private	meta_mOTU_v2_7434	675950834	stool
763577454:stool:meta_mOTU_v2_7434	Stool	-8.042227546999937e-5	Private	meta_mOTU_v2_7434	763577454	stool
763759525:stool:meta_mOTU_v2_7434	Stool	-0.02999766036341	Private	meta_mOTU_v2_7434	763759525	stool
764305738:stool:meta_mOTU_v2_7434	Stool	-0.09568958797017	Private	meta_mOTU_v2_7434	764305738	stool
764508039:stool:meta_mOTU_v2_7434	Stool	-0.10260407341727	Private	meta_mOTU_v2_7434	764508039	stool
765074482:stool:meta_mOTU_v2_7434	Stool	-0.025583414608860003	Private	meta_mOTU_v2_7434	765074482	stool
765094712:stool:meta_mOTU_v2_7434	Stool	-0.047001529445319996	Private	meta_mOTU_v2_7434	765094712	stool
765640925:stool:meta_mOTU_v2_7434	Stool	-0.01140395367327	Private	meta_mOTU_v2_7434	765640925	stool
158337416:stool:ref_mOTU_v2_0275	Stool	-0.008742359246150001	Private	ref_mOTU_v2_0275	158337416	stool
158479027:stool:ref_mOTU_v2_0275	Stool	2.85800469586e-4	Not Private	ref_mOTU_v2_0275	158479027	stool
158802708:stool:ref_mOTU_v2_0275	Stool	-0.0488168683916	Private	ref_mOTU_v2_0275	158802708	stool
158944319:stool:ref_mOTU_v2_0275	Stool	-0.16205160888412	Private	ref_mOTU_v2_0275	158944319	stool
159166850:stool:ref_mOTU_v2_0275	Stool	0.001194317955536	Not Private	ref_mOTU_v2_0275	159166850	stool
159227541:stool:ref_mOTU_v2_0275	Stool	3.6739638591e-4	Not Private	ref_mOTU_v2_0275	159227541	stool
159268001:stool:ref_mOTU_v2_0275	Stool	-0.11283651471754999	Private	ref_mOTU_v2_0275	159268001	stool
159369152:stool:ref_mOTU_v2_0275	Stool	-0.14924844277085	Private	ref_mOTU_v2_0275	159369152	stool
159510762:stool:ref_mOTU_v2_0275	Stool	-0.04398953007224	Private	ref_mOTU_v2_0275	159510762	stool
159551223:stool:ref_mOTU_v2_0275	Stool	-0.02517633839815	Private	ref_mOTU_v2_0275	159551223	stool
159571453:stool:ref_mOTU_v2_0275	Stool	-0.0246989080075	Private	ref_mOTU_v2_0275	159571453	stool
159611913:stool:ref_mOTU_v2_0275	Stool	-0.12852601135467	Private	ref_mOTU_v2_0275	159611913	stool
160158126:stool:ref_mOTU_v2_0275	Stool	-0.01015897925117	Private	ref_mOTU_v2_0275	160158126	stool
160319967:stool:ref_mOTU_v2_0275	Stool	-0.10319263069954	Private	ref_mOTU_v2_0275	160319967	stool
160421117:stool:ref_mOTU_v2_0275	Stool	6.20999077599999e-5	Not Private	ref_mOTU_v2_0275	160421117	stool
160502038:stool:ref_mOTU_v2_0275	Stool	-0.12737126050140998	Private	ref_mOTU_v2_0275	160502038	stool
370425937:stool:ref_mOTU_v2_0275	Stool	-0.009566705596325	Private	ref_mOTU_v2_0275	370425937	stool
550534656:stool:ref_mOTU_v2_0275	Stool	0.00148029277318	Not Private	ref_mOTU_v2_0275	550534656	stool
604812005:stool:ref_mOTU_v2_0275	Stool	-0.013904761279600001	Private	ref_mOTU_v2_0275	604812005	stool
638754422:stool:ref_mOTU_v2_0275	Stool	0.001265960150576	Not Private	ref_mOTU_v2_0275	638754422	stool
675950834:stool:ref_mOTU_v2_0275	Stool	-0.10868949257824001	Private	ref_mOTU_v2_0275	675950834	stool
686765762:stool:ref_mOTU_v2_0275	Stool	-0.0486807673176	Private	ref_mOTU_v2_0275	686765762	stool
706846339:stool:ref_mOTU_v2_0275	Stool	-1.5831805178999998e-4	Private	ref_mOTU_v2_0275	706846339	stool
763577454:stool:ref_mOTU_v2_0275	Stool	-0.12719398655185998	Private	ref_mOTU_v2_0275	763577454	stool
763860675:stool:ref_mOTU_v2_0275	Stool	-0.01600756443395	Private	ref_mOTU_v2_0275	763860675	stool
763961826:stool:ref_mOTU_v2_0275	Stool	1.1314993488999994e-4	Not Private	ref_mOTU_v2_0275	763961826	stool
764325968:stool:ref_mOTU_v2_0275	Stool	-0.00358673574369	Private	ref_mOTU_v2_0275	764325968	stool
764487809:stool:ref_mOTU_v2_0275	Stool	0.0521992007271	Not Private	ref_mOTU_v2_0275	764487809	stool
764508039:stool:ref_mOTU_v2_0275	Stool	0.001633028007893	Not Private	ref_mOTU_v2_0275	764508039	stool
765074482:stool:ref_mOTU_v2_0275	Stool	-0.16241908564044	Private	ref_mOTU_v2_0275	765074482	stool
765135172:stool:ref_mOTU_v2_0275	Stool	-0.1392183402864	Private	ref_mOTU_v2_0275	765135172	stool
765640925:stool:ref_mOTU_v2_0275	Stool	-0.08787126684498	Private	ref_mOTU_v2_0275	765640925	stool
823052294:stool:ref_mOTU_v2_0275	Stool	0.0012102057339279998	Not Private	ref_mOTU_v2_0275	823052294	stool
158479027:stool:ref_mOTU_v2_0287	Stool	2.1564443560000103e-5	Not Private	ref_mOTU_v2_0287	158479027	stool
158883629:stool:ref_mOTU_v2_0287	Stool	0.15705526819123	Not Private	ref_mOTU_v2_0287	158883629	stool
159369152:stool:ref_mOTU_v2_0287	Stool	-0.13325975923933	Private	ref_mOTU_v2_0287	159369152	stool
159591683:stool:ref_mOTU_v2_0287	Stool	-0.00266072697783	Private	ref_mOTU_v2_0287	159591683	stool
159753524:stool:ref_mOTU_v2_0287	Stool	-0.12356753980112001	Private	ref_mOTU_v2_0287	159753524	stool
160380657:stool:ref_mOTU_v2_0287	Stool	3.224166295999996e-5	Not Private	ref_mOTU_v2_0287	160380657	stool
160502038:stool:ref_mOTU_v2_0287	Stool	-0.13598056636025	Private	ref_mOTU_v2_0287	160502038	stool
246515023:stool:ref_mOTU_v2_0287	Stool	-0.11958623080655001	Private	ref_mOTU_v2_0287	246515023	stool
763759525:stool:ref_mOTU_v2_0287	Stool	8.827613241499997e-4	Not Private	ref_mOTU_v2_0287	763759525	stool
763820215:stool:ref_mOTU_v2_0287	Stool	4.5644040189e-4	Not Private	ref_mOTU_v2_0287	763820215	stool
763901136:stool:ref_mOTU_v2_0287	Stool	-0.09344033433244	Private	ref_mOTU_v2_0287	763901136	stool
763982056:stool:ref_mOTU_v2_0287	Stool	-0.06230791502791	Private	ref_mOTU_v2_0287	763982056	stool
764305738:stool:ref_mOTU_v2_0287	Stool	-0.07404279207673099	Private	ref_mOTU_v2_0287	764305738	stool
764325968:stool:ref_mOTU_v2_0287	Stool	0.0011607014986800002	Not Private	ref_mOTU_v2_0287	764325968	stool
764588959:stool:ref_mOTU_v2_0287	Stool	0.001438552056056	Not Private	ref_mOTU_v2_0287	764588959	stool
764669880:stool:ref_mOTU_v2_0287	Stool	-0.06370971839994	Private	ref_mOTU_v2_0287	764669880	stool
765034022:stool:ref_mOTU_v2_0287	Stool	0.0017295450980519998	Not Private	ref_mOTU_v2_0287	765034022	stool
765135172:stool:ref_mOTU_v2_0287	Stool	-0.00208932527101	Private	ref_mOTU_v2_0287	765135172	stool
809635352:stool:ref_mOTU_v2_0287	Stool	-0.10033697180421	Private	ref_mOTU_v2_0287	809635352	stool
159207311:stool:ref_mOTU_v2_0692	Stool	-8.33318187490001e-5	Private	ref_mOTU_v2_0692	159207311	stool
159571453:stool:ref_mOTU_v2_0692	Stool	-2.6503861379000015e-4	Private	ref_mOTU_v2_0692	159571453	stool
159753524:stool:ref_mOTU_v2_0692	Stool	-0.0016272066539599998	Private	ref_mOTU_v2_0692	159753524	stool
159814214:stool:ref_mOTU_v2_0692	Stool	-0.06659447085900799	Private	ref_mOTU_v2_0692	159814214	stool
160582958:stool:ref_mOTU_v2_0692	Stool	-0.07463811914308	Private	ref_mOTU_v2_0692	160582958	stool
160603188:stool:ref_mOTU_v2_0692	Stool	-7.43985571929e-4	Private	ref_mOTU_v2_0692	160603188	stool
338793263:stool:ref_mOTU_v2_0692	Stool	-0.12973886406705	Private	ref_mOTU_v2_0692	338793263	stool
706846339:stool:ref_mOTU_v2_0692	Stool	-0.10536273179457	Private	ref_mOTU_v2_0692	706846339	stool
763678604:stool:ref_mOTU_v2_0692	Stool	5.271741585300002e-4	Not Private	ref_mOTU_v2_0692	763678604	stool
763759525:stool:ref_mOTU_v2_0692	Stool	1.0646255407999986e-4	Not Private	ref_mOTU_v2_0692	763759525	stool
763982056:stool:ref_mOTU_v2_0692	Stool	8.203709639999961e-5	Not Private	ref_mOTU_v2_0692	763982056	stool
764305738:stool:ref_mOTU_v2_0692	Stool	-0.01266146807214	Private	ref_mOTU_v2_0692	764305738	stool
764366428:stool:ref_mOTU_v2_0692	Stool	-0.100222781800375	Private	ref_mOTU_v2_0692	764366428	stool
764588959:stool:ref_mOTU_v2_0692	Stool	9.06791748094e-4	Not Private	ref_mOTU_v2_0692	764588959	stool
764649650:stool:ref_mOTU_v2_0692	Stool	-6.985200397000013e-5	Private	ref_mOTU_v2_0692	764649650	stool
765034022:stool:ref_mOTU_v2_0692	Stool	2.6865190153699996e-4	Not Private	ref_mOTU_v2_0692	765034022	stool
159490532:stool:ref_mOTU_v2_0767	Stool	3.895780036800001e-4	Not Private	ref_mOTU_v2_0767	159490532	stool
159551223:stool:ref_mOTU_v2_0767	Stool	-0.01057541448102	Private	ref_mOTU_v2_0767	159551223	stool
159571453:stool:ref_mOTU_v2_0767	Stool	0.00486319855197	Not Private	ref_mOTU_v2_0767	159571453	stool
159591683:stool:ref_mOTU_v2_0767	Stool	-0.0037079391945700002	Private	ref_mOTU_v2_0767	159591683	stool
160421117:stool:ref_mOTU_v2_0767	Stool	-0.08557027435401	Private	ref_mOTU_v2_0767	160421117	stool
246515023:stool:ref_mOTU_v2_0767	Stool	-0.08346208239807999	Private	ref_mOTU_v2_0767	246515023	stool
764588959:stool:ref_mOTU_v2_0767	Stool	-0.13630283415729	Private	ref_mOTU_v2_0767	764588959	stool
765074482:stool:ref_mOTU_v2_0767	Stool	-0.03158201327147	Private	ref_mOTU_v2_0767	765074482	stool
158337416:stool:ref_mOTU_v2_0775	Stool	-0.04711511959894	Private	ref_mOTU_v2_0775	158337416	stool
159591683:stool:ref_mOTU_v2_0775	Stool	-0.00916733106727	Private	ref_mOTU_v2_0775	159591683	stool
159753524:stool:ref_mOTU_v2_0775	Stool	-0.005652523694679	Private	ref_mOTU_v2_0775	159753524	stool
159814214:stool:ref_mOTU_v2_0775	Stool	0.00117585673745	Not Private	ref_mOTU_v2_0775	159814214	stool
160178356:stool:ref_mOTU_v2_0775	Stool	0.128146443429	Not Private	ref_mOTU_v2_0775	160178356	stool
160380657:stool:ref_mOTU_v2_0775	Stool	-0.057869148237652	Private	ref_mOTU_v2_0775	160380657	stool
160502038:stool:ref_mOTU_v2_0775	Stool	-0.010680455926739999	Private	ref_mOTU_v2_0775	160502038	stool
160603188:stool:ref_mOTU_v2_0775	Stool	-0.12021577950568	Private	ref_mOTU_v2_0775	160603188	stool
338793263:stool:ref_mOTU_v2_0775	Stool	-0.05664043109697	Private	ref_mOTU_v2_0775	338793263	stool
686765762:stool:ref_mOTU_v2_0775	Stool	-7.310570983600001e-4	Private	ref_mOTU_v2_0775	686765762	stool
737052003:stool:ref_mOTU_v2_0775	Stool	0.0031078734832080002	Not Private	ref_mOTU_v2_0775	737052003	stool
763759525:stool:ref_mOTU_v2_0775	Stool	0.00117749954201	Not Private	ref_mOTU_v2_0775	763759525	stool
763820215:stool:ref_mOTU_v2_0775	Stool	0.0020130933234599998	Not Private	ref_mOTU_v2_0775	763820215	stool
763840445:stool:ref_mOTU_v2_0775	Stool	-0.01803983159852	Private	ref_mOTU_v2_0775	763840445	stool
764062976:stool:ref_mOTU_v2_0775	Stool	0.13949580239026999	Not Private	ref_mOTU_v2_0775	764062976	stool
764143897:stool:ref_mOTU_v2_0775	Stool	-0.049268416742610004	Private	ref_mOTU_v2_0775	764143897	stool
764305738:stool:ref_mOTU_v2_0775	Stool	5.78122150011e-4	Not Private	ref_mOTU_v2_0775	764305738	stool
764447348:stool:ref_mOTU_v2_0775	Stool	-0.005126357239639999	Private	ref_mOTU_v2_0775	764447348	stool
764508039:stool:ref_mOTU_v2_0775	Stool	-0.01750829454403	Private	ref_mOTU_v2_0775	764508039	stool
764669880:stool:ref_mOTU_v2_0775	Stool	0.0012794484577399999	Not Private	ref_mOTU_v2_0775	764669880	stool
765094712:stool:ref_mOTU_v2_0775	Stool	-0.015284615147850001	Private	ref_mOTU_v2_0775	765094712	stool
765135172:stool:ref_mOTU_v2_0775	Stool	-0.10784231174132	Private	ref_mOTU_v2_0775	765135172	stool
765701615:stool:ref_mOTU_v2_0775	Stool	-4.308797154400001e-4	Private	ref_mOTU_v2_0775	765701615	stool
158479027:stool:ref_mOTU_v2_0897	Stool	-0.06502533098286001	Private	ref_mOTU_v2_0897	158479027	stool
158499257:stool:ref_mOTU_v2_0897	Stool	0.0925943566032	Not Private	ref_mOTU_v2_0897	158499257	stool
158802708:stool:ref_mOTU_v2_0897	Stool	4.9322525385e-4	Not Private	ref_mOTU_v2_0897	158802708	stool
