Comp.m	Super.Site.m	Value.m	Privacy.m	Species.mOTUs.m	Indiv.m	Part.m	Ref	Comp.f	Super.Site.f	Value.f	Privacy.f	Species	Indiv.f	Part.f	Species.mOTUs.f	Sign
764083206:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.04631244456190001	Private	ref_mOTU_v2_0550	764083206	tonguedorsum	764083206:tonguedorsum:ref_mOTU_v2_0550	764083206:tonguedorsum:997829	Oral	-0.0454277676477	Private	997829	764083206	tonguedorsum	ref_mOTU_v2_0550	Remained
764224817:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.045766192154299994	Private	ref_mOTU_v2_0550	764224817	tonguedorsum	764224817:tonguedorsum:ref_mOTU_v2_0550	764224817:tonguedorsum:997829	Oral	-0.045468467960900004	Private	997829	764224817	tonguedorsum	ref_mOTU_v2_0550	Remained
764447348:tonguedorsum:ref_mOTU_v2_0550	Oral	0.0587526368647	Not Private	ref_mOTU_v2_0550	764447348	tonguedorsum	764447348:tonguedorsum:ref_mOTU_v2_0550	764447348:tonguedorsum:997829	Oral	0.0570901172355	Not Private	997829	764447348	tonguedorsum	ref_mOTU_v2_0550	Remained
764649650:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.005068759180799999	Private	ref_mOTU_v2_0550	764649650	tonguedorsum	764649650:tonguedorsum:ref_mOTU_v2_0550	764649650:tonguedorsum:997829	Oral	-0.013072895471199997	Private	997829	764649650	tonguedorsum	ref_mOTU_v2_0550	Remained
765337473:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.0459471083844	Private	ref_mOTU_v2_0550	765337473	tonguedorsum	765337473:tonguedorsum:ref_mOTU_v2_0550	765337473:tonguedorsum:997829	Oral	-0.0371605056811	Private	997829	765337473	tonguedorsum	ref_mOTU_v2_0550	Remained
765701615:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.0389074720744	Private	ref_mOTU_v2_0550	765701615	tonguedorsum	765701615:tonguedorsum:ref_mOTU_v2_0550	765701615:tonguedorsum:997829	Oral	-0.055595051336299994	Private	997829	765701615	tonguedorsum	ref_mOTU_v2_0550	Remained
159268001:supragingivalplaque:ref_mOTU_v2_0550	Oral	-0.11221017985262	Private	ref_mOTU_v2_0550	159268001	supragingivalplaque	159268001:supragingivalplaque:ref_mOTU_v2_0550	159268001:supragingivalplaque:997829	Oral	-0.1046469353156	Private	997829	159268001	supragingivalplaque	ref_mOTU_v2_0550	Remained
159551223:supragingivalplaque:ref_mOTU_v2_0550	Oral	-0.009034287363099996	Private	ref_mOTU_v2_0550	159551223	supragingivalplaque	159551223:supragingivalplaque:ref_mOTU_v2_0550	159551223:supragingivalplaque:997829	Oral	-0.006867784420000002	Private	997829	159551223	supragingivalplaque	ref_mOTU_v2_0550	Remained
764083206:supragingivalplaque:ref_mOTU_v2_0550	Oral	-0.0512688070725	Private	ref_mOTU_v2_0550	764083206	supragingivalplaque	764083206:supragingivalplaque:ref_mOTU_v2_0550	764083206:supragingivalplaque:997829	Oral	-0.0408626770906	Private	997829	764083206	supragingivalplaque	ref_mOTU_v2_0550	Remained
765013792:supragingivalplaque:ref_mOTU_v2_0550	Oral	0.014606492212099989	Not Private	ref_mOTU_v2_0550	765013792	supragingivalplaque	765013792:supragingivalplaque:ref_mOTU_v2_0550	765013792:supragingivalplaque:997829	Oral	0.009355761938500004	Not Private	997829	765013792	supragingivalplaque	ref_mOTU_v2_0550	Remained
861967750:supragingivalplaque:ref_mOTU_v2_0550	Oral	-0.08875792720036	Private	ref_mOTU_v2_0550	861967750	supragingivalplaque	861967750:supragingivalplaque:ref_mOTU_v2_0550	861967750:supragingivalplaque:997829	Oral	-0.07285774144693	Private	997829	861967750	supragingivalplaque	ref_mOTU_v2_0550	Remained
158479027:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.0769663448276	Private	ref_mOTU_v2_0551	158479027	supragingivalplaque	158479027:supragingivalplaque:ref_mOTU_v2_0551	158479027:supragingivalplaque:2047	Oral	-0.0723278166864	Private	2047	158479027	supragingivalplaque	ref_mOTU_v2_0551	Remained
158883629:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.12217745457437001	Private	ref_mOTU_v2_0551	158883629	supragingivalplaque	158883629:supragingivalplaque:ref_mOTU_v2_0551	158883629:supragingivalplaque:2047	Oral	-0.09830033109250999	Private	2047	158883629	supragingivalplaque	ref_mOTU_v2_0551	Remained
159207311:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.0558955959789	Private	ref_mOTU_v2_0551	159207311	supragingivalplaque	159207311:supragingivalplaque:ref_mOTU_v2_0551	159207311:supragingivalplaque:2047	Oral	-0.0494282329913	Private	2047	159207311	supragingivalplaque	ref_mOTU_v2_0551	Remained
159268001:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.0022423865838000073	Private	ref_mOTU_v2_0551	159268001	supragingivalplaque	159268001:supragingivalplaque:ref_mOTU_v2_0551	159268001:supragingivalplaque:2047	Oral	-0.0310193564652	Private	2047	159268001	supragingivalplaque	ref_mOTU_v2_0551	Remained
160178356:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.036024047681399995	Private	ref_mOTU_v2_0551	160178356	supragingivalplaque	160178356:supragingivalplaque:ref_mOTU_v2_0551	160178356:supragingivalplaque:2047	Oral	-0.0328775829143	Private	2047	160178356	supragingivalplaque	ref_mOTU_v2_0551	Remained
160319967:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.005796533979599991	Private	ref_mOTU_v2_0551	160319967	supragingivalplaque	160319967:supragingivalplaque:ref_mOTU_v2_0551	160319967:supragingivalplaque:2047	Oral	-0.0018399044822000055	Private	2047	160319967	supragingivalplaque	ref_mOTU_v2_0551	Remained
160380657:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.036815084802499995	Private	ref_mOTU_v2_0551	160380657	supragingivalplaque	160380657:supragingivalplaque:ref_mOTU_v2_0551	160380657:supragingivalplaque:2047	Oral	-0.0399099951668	Private	2047	160380657	supragingivalplaque	ref_mOTU_v2_0551	Remained
160421117:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.0280613270342	Private	ref_mOTU_v2_0551	160421117	supragingivalplaque	160421117:supragingivalplaque:ref_mOTU_v2_0551	160421117:supragingivalplaque:2047	Oral	-0.0637627641666	Private	2047	160421117	supragingivalplaque	ref_mOTU_v2_0551	Remained
160502038:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.010959066886299995	Private	ref_mOTU_v2_0551	160502038	supragingivalplaque	160502038:supragingivalplaque:ref_mOTU_v2_0551	160502038:supragingivalplaque:2047	Oral	-0.009893453781700007	Private	2047	160502038	supragingivalplaque	ref_mOTU_v2_0551	Remained
160582958:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.007236514374799996	Private	ref_mOTU_v2_0551	160582958	supragingivalplaque	160582958:supragingivalplaque:ref_mOTU_v2_0551	160582958:supragingivalplaque:2047	Oral	0.015918934725	Not Private	2047	160582958	supragingivalplaque	ref_mOTU_v2_0551	Changed
160603188:supragingivalplaque:ref_mOTU_v2_0551	Oral	0.06939663315169999	Not Private	ref_mOTU_v2_0551	160603188	supragingivalplaque	160603188:supragingivalplaque:ref_mOTU_v2_0551	160603188:supragingivalplaque:2047	Oral	0.061373211090999996	Not Private	2047	160603188	supragingivalplaque	ref_mOTU_v2_0551	Remained
604812005:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.031002102807400005	Private	ref_mOTU_v2_0551	604812005	supragingivalplaque	604812005:supragingivalplaque:ref_mOTU_v2_0551	604812005:supragingivalplaque:2047	Oral	-0.030435705392300005	Private	2047	604812005	supragingivalplaque	ref_mOTU_v2_0551	Remained
763577454:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.0497055975631	Private	ref_mOTU_v2_0551	763577454	supragingivalplaque	763577454:supragingivalplaque:ref_mOTU_v2_0551	763577454:supragingivalplaque:2047	Oral	-0.030265057607800003	Private	2047	763577454	supragingivalplaque	ref_mOTU_v2_0551	Remained
763759525:supragingivalplaque:ref_mOTU_v2_0551	Oral	0.0165898020386	Not Private	ref_mOTU_v2_0551	763759525	supragingivalplaque	763759525:supragingivalplaque:ref_mOTU_v2_0551	763759525:supragingivalplaque:2047	Oral	0.0066293880453	Not Private	2047	763759525	supragingivalplaque	ref_mOTU_v2_0551	Remained
764062976:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.0016299872025000023	Private	ref_mOTU_v2_0551	764062976	supragingivalplaque	764062976:supragingivalplaque:ref_mOTU_v2_0551	764062976:supragingivalplaque:2047	Oral	0.007908975373900007	Not Private	2047	764062976	supragingivalplaque	ref_mOTU_v2_0551	Changed
764083206:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.057839774021200004	Private	ref_mOTU_v2_0551	764083206	supragingivalplaque	764083206:supragingivalplaque:ref_mOTU_v2_0551	764083206:supragingivalplaque:2047	Oral	-0.0794949850793	Private	2047	764083206	supragingivalplaque	ref_mOTU_v2_0551	Remained
764588959:supragingivalplaque:ref_mOTU_v2_0551	Oral	0.0077499559642000004	Not Private	ref_mOTU_v2_0551	764588959	supragingivalplaque	764588959:supragingivalplaque:ref_mOTU_v2_0551	764588959:supragingivalplaque:2047	Oral	0.024755612735699997	Not Private	2047	764588959	supragingivalplaque	ref_mOTU_v2_0551	Remained
764649650:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.03944183089600001	Private	ref_mOTU_v2_0551	764649650	supragingivalplaque	764649650:supragingivalplaque:ref_mOTU_v2_0551	764649650:supragingivalplaque:2047	Oral	-0.014683556965900006	Private	2047	764649650	supragingivalplaque	ref_mOTU_v2_0551	Remained
764811490:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.042979434412	Private	ref_mOTU_v2_0551	764811490	supragingivalplaque	764811490:supragingivalplaque:ref_mOTU_v2_0551	764811490:supragingivalplaque:2047	Oral	-0.048741885485799996	Private	2047	764811490	supragingivalplaque	ref_mOTU_v2_0551	Remained
158479027:supragingivalplaque:ref_mOTU_v2_0559	Oral	-0.1630571682318	Private	ref_mOTU_v2_0559	158479027	supragingivalplaque	158479027:supragingivalplaque:ref_mOTU_v2_0559	158479027:supragingivalplaque:1127696	Oral	-0.15066902587980002	Private	1127696	158479027	supragingivalplaque	ref_mOTU_v2_0559	Remained
160319967:supragingivalplaque:ref_mOTU_v2_0559	Oral	-0.0523936048804	Private	ref_mOTU_v2_0559	160319967	supragingivalplaque	160319967:supragingivalplaque:ref_mOTU_v2_0559	160319967:supragingivalplaque:1127696	Oral	-0.06475419572159999	Private	1127696	160319967	supragingivalplaque	ref_mOTU_v2_0559	Remained
370425937:supragingivalplaque:ref_mOTU_v2_0559	Oral	-0.040755569778	Private	ref_mOTU_v2_0559	370425937	supragingivalplaque	370425937:supragingivalplaque:ref_mOTU_v2_0559	370425937:supragingivalplaque:1127696	Oral	-0.0737108433285	Private	1127696	370425937	supragingivalplaque	ref_mOTU_v2_0559	Remained
765013792:supragingivalplaque:ref_mOTU_v2_0559	Oral	0.0783311321424	Not Private	ref_mOTU_v2_0559	765013792	supragingivalplaque	765013792:supragingivalplaque:ref_mOTU_v2_0559	765013792:supragingivalplaque:1127696	Oral	0.08052372702319999	Not Private	1127696	765013792	supragingivalplaque	ref_mOTU_v2_0559	Remained
158883629:tonguedorsum:ref_mOTU_v2_0561	Oral	0.001400633596100001	Not Private	ref_mOTU_v2_0561	158883629	tonguedorsum	158883629:tonguedorsum:ref_mOTU_v2_0561	158883629:tonguedorsum:1128111	Oral	-0.015763647638499995	Private	1128111	158883629	tonguedorsum	ref_mOTU_v2_0561	Changed
158944319:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.010918965051700008	Private	ref_mOTU_v2_0561	158944319	tonguedorsum	158944319:tonguedorsum:ref_mOTU_v2_0561	158944319:tonguedorsum:1128111	Oral	-0.036183866233999995	Private	1128111	158944319	tonguedorsum	ref_mOTU_v2_0561	Remained
159207311:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.022361406867699996	Private	ref_mOTU_v2_0561	159207311	tonguedorsum	159207311:tonguedorsum:ref_mOTU_v2_0561	159207311:tonguedorsum:1128111	Oral	-0.0334424529049	Private	1128111	159207311	tonguedorsum	ref_mOTU_v2_0561	Remained
159227541:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.0014262984373999976	Private	ref_mOTU_v2_0561	159227541	tonguedorsum	159227541:tonguedorsum:ref_mOTU_v2_0561	159227541:tonguedorsum:1128111	Oral	-0.0062069122434000035	Private	1128111	159227541	tonguedorsum	ref_mOTU_v2_0561	Remained
159268001:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.012174173729799995	Private	ref_mOTU_v2_0561	159268001	tonguedorsum	159268001:tonguedorsum:ref_mOTU_v2_0561	159268001:tonguedorsum:1128111	Oral	-0.016064454127699995	Private	1128111	159268001	tonguedorsum	ref_mOTU_v2_0561	Remained
159551223:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.0450812452765	Private	ref_mOTU_v2_0561	159551223	tonguedorsum	159551223:tonguedorsum:ref_mOTU_v2_0561	159551223:tonguedorsum:1128111	Oral	-0.054510214684599996	Private	1128111	159551223	tonguedorsum	ref_mOTU_v2_0561	Remained
159611913:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.050875364421699994	Private	ref_mOTU_v2_0561	159611913	tonguedorsum	159611913:tonguedorsum:ref_mOTU_v2_0561	159611913:tonguedorsum:1128111	Oral	-0.0659300575733	Private	1128111	159611913	tonguedorsum	ref_mOTU_v2_0561	Remained
160421117:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.0332810647259	Private	ref_mOTU_v2_0561	160421117	tonguedorsum	160421117:tonguedorsum:ref_mOTU_v2_0561	160421117:tonguedorsum:1128111	Oral	-0.034886208399	Private	1128111	160421117	tonguedorsum	ref_mOTU_v2_0561	Remained
160582958:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.030913950070099998	Private	ref_mOTU_v2_0561	160582958	tonguedorsum	160582958:tonguedorsum:ref_mOTU_v2_0561	160582958:tonguedorsum:1128111	Oral	-0.028839041048200002	Private	1128111	160582958	tonguedorsum	ref_mOTU_v2_0561	Remained
160603188:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.018223546859800002	Private	ref_mOTU_v2_0561	160603188	tonguedorsum	160603188:tonguedorsum:ref_mOTU_v2_0561	160603188:tonguedorsum:1128111	Oral	-0.023197967412300013	Private	1128111	160603188	tonguedorsum	ref_mOTU_v2_0561	Remained
246515023:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.013136858852599999	Private	ref_mOTU_v2_0561	246515023	tonguedorsum	246515023:tonguedorsum:ref_mOTU_v2_0561	246515023:tonguedorsum:1128111	Oral	-0.018497914473200004	Private	1128111	246515023	tonguedorsum	ref_mOTU_v2_0561	Remained
508703490:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.056641106113799994	Private	ref_mOTU_v2_0561	508703490	tonguedorsum	508703490:tonguedorsum:ref_mOTU_v2_0561	508703490:tonguedorsum:1128111	Oral	-0.0595885338285	Private	1128111	508703490	tonguedorsum	ref_mOTU_v2_0561	Remained
550534656:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.0391895088355	Private	ref_mOTU_v2_0561	550534656	tonguedorsum	550534656:tonguedorsum:ref_mOTU_v2_0561	550534656:tonguedorsum:1128111	Oral	-0.0417458402745	Private	1128111	550534656	tonguedorsum	ref_mOTU_v2_0561	Remained
638754422:tonguedorsum:ref_mOTU_v2_0561	Oral	0.007733305209700003	Not Private	ref_mOTU_v2_0561	638754422	tonguedorsum	638754422:tonguedorsum:ref_mOTU_v2_0561	638754422:tonguedorsum:1128111	Oral	-0.0019919947671000054	Private	1128111	638754422	tonguedorsum	ref_mOTU_v2_0561	Changed
663835652:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.11427903754970001	Private	ref_mOTU_v2_0561	663835652	tonguedorsum	663835652:tonguedorsum:ref_mOTU_v2_0561	663835652:tonguedorsum:1128111	Oral	-0.1370493383604	Private	1128111	663835652	tonguedorsum	ref_mOTU_v2_0561	Remained
675950834:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.006944875109199999	Private	ref_mOTU_v2_0561	675950834	tonguedorsum	675950834:tonguedorsum:ref_mOTU_v2_0561	675950834:tonguedorsum:1128111	Oral	-0.005432623702300007	Private	1128111	675950834	tonguedorsum	ref_mOTU_v2_0561	Remained
737052003:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.0047141123905	Private	ref_mOTU_v2_0561	737052003	tonguedorsum	737052003:tonguedorsum:ref_mOTU_v2_0561	737052003:tonguedorsum:1128111	Oral	-0.006814074293400002	Private	1128111	737052003	tonguedorsum	ref_mOTU_v2_0561	Remained
763536994:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.01638573496040001	Private	ref_mOTU_v2_0561	763536994	tonguedorsum	763536994:tonguedorsum:ref_mOTU_v2_0561	763536994:tonguedorsum:1128111	Oral	-0.020209080564400003	Private	1128111	763536994	tonguedorsum	ref_mOTU_v2_0561	Remained
763577454:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.028520032529300007	Private	ref_mOTU_v2_0561	763577454	tonguedorsum	763577454:tonguedorsum:ref_mOTU_v2_0561	763577454:tonguedorsum:1128111	Oral	-0.028826992255100006	Private	1128111	763577454	tonguedorsum	ref_mOTU_v2_0561	Remained
763901136:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.022542527472999993	Private	ref_mOTU_v2_0561	763901136	tonguedorsum	763901136:tonguedorsum:ref_mOTU_v2_0561	763901136:tonguedorsum:1128111	Oral	-0.021551409396900006	Private	1128111	763901136	tonguedorsum	ref_mOTU_v2_0561	Remained
763961826:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.032721945211600004	Private	ref_mOTU_v2_0561	763961826	tonguedorsum	763961826:tonguedorsum:ref_mOTU_v2_0561	763961826:tonguedorsum:1128111	Oral	-0.031455422198300005	Private	1128111	763961826	tonguedorsum	ref_mOTU_v2_0561	Remained
763982056:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.0332709195802	Private	ref_mOTU_v2_0561	763982056	tonguedorsum	763982056:tonguedorsum:ref_mOTU_v2_0561	763982056:tonguedorsum:1128111	Oral	-0.036613854732	Private	1128111	763982056	tonguedorsum	ref_mOTU_v2_0561	Remained
764042746:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.0655857716259	Private	ref_mOTU_v2_0561	764042746	tonguedorsum	764042746:tonguedorsum:ref_mOTU_v2_0561	764042746:tonguedorsum:1128111	Oral	-0.0606048606456	Private	1128111	764042746	tonguedorsum	ref_mOTU_v2_0561	Remained
764143897:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.04063863417170001	Private	ref_mOTU_v2_0561	764143897	tonguedorsum	764143897:tonguedorsum:ref_mOTU_v2_0561	764143897:tonguedorsum:1128111	Oral	-0.0365290611379	Private	1128111	764143897	tonguedorsum	ref_mOTU_v2_0561	Remained
764285508:tonguedorsum:ref_mOTU_v2_0561	Oral	0.055680505524100005	Not Private	ref_mOTU_v2_0561	764285508	tonguedorsum	764285508:tonguedorsum:ref_mOTU_v2_0561	764285508:tonguedorsum:1128111	Oral	0.027236629550500005	Not Private	1128111	764285508	tonguedorsum	ref_mOTU_v2_0561	Remained
764325968:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.004333534778500001	Private	ref_mOTU_v2_0561	764325968	tonguedorsum	764325968:tonguedorsum:ref_mOTU_v2_0561	764325968:tonguedorsum:1128111	Oral	-0.024423922263900007	Private	1128111	764325968	tonguedorsum	ref_mOTU_v2_0561	Remained
764588959:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.04314656413680001	Private	ref_mOTU_v2_0561	764588959	tonguedorsum	764588959:tonguedorsum:ref_mOTU_v2_0561	764588959:tonguedorsum:1128111	Oral	-0.0356460799116	Private	1128111	764588959	tonguedorsum	ref_mOTU_v2_0561	Remained
764811490:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.013944398468899999	Private	ref_mOTU_v2_0561	764811490	tonguedorsum	764811490:tonguedorsum:ref_mOTU_v2_0561	764811490:tonguedorsum:1128111	Oral	-0.012057339541899997	Private	1128111	764811490	tonguedorsum	ref_mOTU_v2_0561	Remained
765013792:tonguedorsum:ref_mOTU_v2_0561	Oral	0.035636037113499996	Not Private	ref_mOTU_v2_0561	765013792	tonguedorsum	765013792:tonguedorsum:ref_mOTU_v2_0561	765013792:tonguedorsum:1128111	Oral	0.030093380786899993	Not Private	1128111	765013792	tonguedorsum	ref_mOTU_v2_0561	Remained
765074482:tonguedorsum:ref_mOTU_v2_0561	Oral	0.001983445112800006	Not Private	ref_mOTU_v2_0561	765074482	tonguedorsum	765074482:tonguedorsum:ref_mOTU_v2_0561	765074482:tonguedorsum:1128111	Oral	-0.013188811241399992	Private	1128111	765074482	tonguedorsum	ref_mOTU_v2_0561	Changed
765094712:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.0404634199626	Private	ref_mOTU_v2_0561	765094712	tonguedorsum	765094712:tonguedorsum:ref_mOTU_v2_0561	765094712:tonguedorsum:1128111	Oral	-0.048289703753400005	Private	1128111	765094712	tonguedorsum	ref_mOTU_v2_0561	Remained
823052294:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.0319602903848	Private	ref_mOTU_v2_0561	823052294	tonguedorsum	823052294:tonguedorsum:ref_mOTU_v2_0561	823052294:tonguedorsum:1128111	Oral	-0.032809128654800006	Private	1128111	823052294	tonguedorsum	ref_mOTU_v2_0561	Remained
857980665:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.05525674379250001	Private	ref_mOTU_v2_0561	857980665	tonguedorsum	857980665:tonguedorsum:ref_mOTU_v2_0561	857980665:tonguedorsum:1128111	Oral	-0.060996210478700005	Private	1128111	857980665	tonguedorsum	ref_mOTU_v2_0561	Remained
861967750:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.022768723598200008	Private	ref_mOTU_v2_0561	861967750	tonguedorsum	861967750:tonguedorsum:ref_mOTU_v2_0561	861967750:tonguedorsum:1128111	Oral	-0.030413158979399994	Private	1128111	861967750	tonguedorsum	ref_mOTU_v2_0561	Remained
763961826:throat:ref_mOTU_v2_0561	Oral	-0.0692348510715	Private	ref_mOTU_v2_0561	763961826	throat	763961826:throat:ref_mOTU_v2_0561	763961826:throat:1128111	Oral	-0.060233574937799995	Private	1128111	763961826	throat	ref_mOTU_v2_0561	Remained
158337416:tonguedorsum:ref_mOTU_v2_0686	Oral	-0.03501206092530001	Private	ref_mOTU_v2_0686	158337416	tonguedorsum	158337416:tonguedorsum:ref_mOTU_v2_0686	158337416:tonguedorsum:553174	Oral	-0.059483263312199997	Private	553174	158337416	tonguedorsum	ref_mOTU_v2_0686	Remained
158458797:tonguedorsum:ref_mOTU_v2_0686	Oral	0.02798195646700001	Not Private	ref_mOTU_v2_0686	158458797	tonguedorsum	158458797:tonguedorsum:ref_mOTU_v2_0686	158458797:tonguedorsum:553174	Oral	0.025484376714	Not Private	553174	158458797	tonguedorsum	ref_mOTU_v2_0686	Remained
158479027:tonguedorsum:ref_mOTU_v2_0686	Oral	-0.058672754506099996	Private	ref_mOTU_v2_0686	158479027	tonguedorsum	158479027:tonguedorsum:ref_mOTU_v2_0686	158479027:tonguedorsum:553174	Oral	-0.067619994263	Private	553174	158479027	tonguedorsum	ref_mOTU_v2_0686	Remained
158499257:tonguedorsum:ref_mOTU_v2_0686	Oral	-0.059748788241599994	Private	ref_mOTU_v2_0686	158499257	tonguedorsum	158499257:tonguedorsum:ref_mOTU_v2_0686	158499257:tonguedorsum:553174	Oral	-0.07245759373300001	Private	553174	158499257	tonguedorsum	ref_mOTU_v2_0686	Remained
158802708:tonguedorsum:ref_mOTU_v2_0686	Oral	-0.05332381052572	Private	ref_mOTU_v2_0686	158802708	tonguedorsum	158802708:tonguedorsum:ref_mOTU_v2_0686	158802708:tonguedorsum:553174	Oral	-0.05283057167297	Private	553174	158802708	tonguedorsum	ref_mOTU_v2_0686	Remained
