Comp	Super.Site	Value	Privacy	Species	Indiv	Part
158944319:stool:357276	Stool	-0.0024037468525899995	Private	357276	158944319	stool
159166850:stool:357276	Stool	-0.022063470894800007	Private	357276	159166850	stool
159207311:stool:357276	Stool	-0.05580663081469	Private	357276	159207311	stool
159227541:stool:357276	Stool	-0.04389309869383	Private	357276	159227541	stool
159247771:stool:357276	Stool	-0.033993646759000004	Private	357276	159247771	stool
159268001:stool:357276	Stool	-0.0049837628311000005	Private	357276	159268001	stool
159369152:stool:357276	Stool	-0.05952030097799	Private	357276	159369152	stool
159490532:stool:357276	Stool	-0.0334983007928	Private	357276	159490532	stool
159510762:stool:357276	Stool	-0.012545898657310001	Private	357276	159510762	stool
159551223:stool:357276	Stool	-0.0903957598655	Private	357276	159551223	stool
159571453:stool:357276	Stool	-0.017765140390000003	Private	357276	159571453	stool
159591683:stool:357276	Stool	-0.05471461785446	Private	357276	159591683	stool
159611913:stool:357276	Stool	-0.0365058370719	Private	357276	159611913	stool
159753524:stool:357276	Stool	-0.031921772428549995	Private	357276	159753524	stool
159814214:stool:357276	Stool	-0.0118942201701	Private	357276	159814214	stool
160158126:stool:357276	Stool	2.2075999596000008e-4	Not Private	357276	160158126	stool
160178356:stool:357276	Stool	0.0885443370397	Not Private	357276	160178356	stool
160319967:stool:357276	Stool	-0.0393124142171	Private	357276	160319967	stool
160421117:stool:357276	Stool	-0.0479228873094	Private	357276	160421117	stool
160502038:stool:357276	Stool	-0.037279110387150004	Private	357276	160502038	stool
160582958:stool:357276	Stool	-0.0024671995162000027	Private	357276	160582958	stool
160603188:stool:357276	Stool	0.27805834380544997	Not Private	357276	160603188	stool
246515023:stool:357276	Stool	-0.0439205269526	Private	357276	246515023	stool
338793263:stool:357276	Stool	5.55845595101e-4	Not Private	357276	338793263	stool
370425937:stool:357276	Stool	-0.053565337323505	Private	357276	370425937	stool
508703490:stool:357276	Stool	-0.058596081528419997	Private	357276	508703490	stool
550534656:stool:357276	Stool	-0.05977225890654	Private	357276	550534656	stool
604812005:stool:357276	Stool	-0.039740141570149996	Private	357276	604812005	stool
638754422:stool:357276	Stool	-0.0871029137381	Private	357276	638754422	stool
675950834:stool:357276	Stool	-0.004828890390999999	Private	357276	675950834	stool
686765762:stool:357276	Stool	-0.033310418579300005	Private	357276	686765762	stool
706846339:stool:357276	Stool	-0.0443465956434	Private	357276	706846339	stool
763496533:stool:357276	Stool	-0.04304624841139999	Private	357276	763496533	stool
763536994:stool:357276	Stool	0.10722781044469999	Not Private	357276	763536994	stool
763577454:stool:357276	Stool	0.0082255406037	Not Private	357276	763577454	stool
763678604:stool:357276	Stool	0.13427706027970002	Not Private	357276	763678604	stool
763759525:stool:357276	Stool	-0.03241420208468	Private	357276	763759525	stool
763820215:stool:357276	Stool	8.995035188000024e-4	Not Private	357276	763820215	stool
763840445:stool:357276	Stool	-0.066114119946157	Private	357276	763840445	stool
763860675:stool:357276	Stool	-0.0032042341448000056	Private	357276	763860675	stool
763901136:stool:357276	Stool	-0.0283455976727	Private	357276	763901136	stool
763961826:stool:357276	Stool	-0.001774748264000002	Private	357276	763961826	stool
763982056:stool:357276	Stool	0.10626979151780001	Not Private	357276	763982056	stool
764042746:stool:357276	Stool	-0.021155003092600003	Private	357276	764042746	stool
764224817:stool:357276	Stool	-0.0182654618343	Private	357276	764224817	stool
764285508:stool:357276	Stool	0.014965542658099996	Not Private	357276	764285508	stool
764305738:stool:357276	Stool	-2.1574631321400004e-4	Private	357276	764305738	stool
764325968:stool:357276	Stool	-0.06684598707959999	Private	357276	764325968	stool
764366428:stool:357276	Stool	-0.06135796482766	Private	357276	764366428	stool
764447348:stool:357276	Stool	-0.0314998074011	Private	357276	764447348	stool
764487809:stool:357276	Stool	-0.014547934056199998	Private	357276	764487809	stool
764508039:stool:357276	Stool	-0.024652836300710003	Private	357276	764508039	stool
764588959:stool:357276	Stool	0.019749659613	Not Private	357276	764588959	stool
764649650:stool:357276	Stool	-0.049108245273400006	Private	357276	764649650	stool
765034022:stool:357276	Stool	-0.03476233693875	Private	357276	765034022	stool
765074482:stool:357276	Stool	-0.0187949189094	Private	357276	765074482	stool
765094712:stool:357276	Stool	-0.037319412974589995	Private	357276	765094712	stool
765640925:stool:357276	Stool	-0.0373417021941	Private	357276	765640925	stool
809635352:stool:357276	Stool	0.2061732415425	Not Private	357276	809635352	stool
823052294:stool:357276	Stool	-0.021621030454870002	Private	357276	823052294	stool
158479027:stool:411476	Stool	-3.581043677500003e-4	Private	411476	158479027	stool
158802708:stool:411476	Stool	-0.010811452218299995	Private	411476	158802708	stool
158883629:stool:411476	Stool	-0.014812301887499997	Private	411476	158883629	stool
159247771:stool:411476	Stool	-0.18970941564690003	Private	411476	159247771	stool
159268001:stool:411476	Stool	-0.06502674281179999	Private	411476	159268001	stool
159490532:stool:411476	Stool	0.013841765851500001	Not Private	411476	159490532	stool
159510762:stool:411476	Stool	-0.06032810284991	Private	411476	159510762	stool
159551223:stool:411476	Stool	-0.005328415686800002	Private	411476	159551223	stool
159591683:stool:411476	Stool	-0.0370896121515	Private	411476	159591683	stool
159611913:stool:411476	Stool	0.010147217970799996	Not Private	411476	159611913	stool
159814214:stool:411476	Stool	-0.02487300547799	Private	411476	159814214	stool
160158126:stool:411476	Stool	0.024917673567499993	Not Private	411476	160158126	stool
160178356:stool:411476	Stool	-0.022160111673500002	Private	411476	160178356	stool
160319967:stool:411476	Stool	0.0042695995206499995	Not Private	411476	160319967	stool
160380657:stool:411476	Stool	-0.056024456187644005	Private	411476	160380657	stool
160421117:stool:411476	Stool	-0.028428508951300002	Private	411476	160421117	stool
160582958:stool:411476	Stool	-0.021991394022299996	Private	411476	160582958	stool
160603188:stool:411476	Stool	0.12292890589319999	Not Private	411476	160603188	stool
246515023:stool:411476	Stool	0.002625590444899996	Not Private	411476	246515023	stool
370425937:stool:411476	Stool	-0.0037528393171	Private	411476	370425937	stool
550534656:stool:411476	Stool	-0.01683582868834	Private	411476	550534656	stool
604812005:stool:411476	Stool	0.10297657195839999	Not Private	411476	604812005	stool
638754422:stool:411476	Stool	0.018231130455	Not Private	411476	638754422	stool
675950834:stool:411476	Stool	0.0371649974433	Not Private	411476	675950834	stool
706846339:stool:411476	Stool	-0.0016680323913899984	Private	411476	706846339	stool
737052003:stool:411476	Stool	0.0029933171073	Not Private	411476	737052003	stool
763536994:stool:411476	Stool	0.1436929527383	Not Private	411476	763536994	stool
763577454:stool:411476	Stool	0.0072385734342000005	Not Private	411476	763577454	stool
763759525:stool:411476	Stool	-0.010026378109969999	Private	411476	763759525	stool
763840445:stool:411476	Stool	-0.030384044112640004	Private	411476	763840445	stool
763860675:stool:411476	Stool	0.012799503262099998	Not Private	411476	763860675	stool
763961826:stool:411476	Stool	-0.0016054653501400007	Private	411476	763961826	stool
763982056:stool:411476	Stool	-0.002661187954399999	Private	411476	763982056	stool
764042746:stool:411476	Stool	0.0158194848331	Not Private	411476	764042746	stool
764062976:stool:411476	Stool	0.011616780751800001	Not Private	411476	764062976	stool
764143897:stool:411476	Stool	-0.09433158685337	Private	411476	764143897	stool
764285508:stool:411476	Stool	0.0217090670196	Not Private	411476	764285508	stool
764305738:stool:411476	Stool	-0.11878700176915	Private	411476	764305738	stool
764325968:stool:411476	Stool	0.0510923674427	Not Private	411476	764325968	stool
764366428:stool:411476	Stool	-0.1172413692422	Private	411476	764366428	stool
764508039:stool:411476	Stool	-0.021520930101499997	Private	411476	764508039	stool
764649650:stool:411476	Stool	-0.00347423504381	Private	411476	764649650	stool
764669880:stool:411476	Stool	-0.03345281369753	Private	411476	764669880	stool
765094712:stool:411476	Stool	-0.0023061954295299997	Private	411476	765094712	stool
765135172:stool:411476	Stool	-0.021861398710899996	Private	411476	765135172	stool
809635352:stool:411476	Stool	0.0326616932687	Not Private	411476	809635352	stool
158802708:stool:411477	Stool	0.012161572164899999	Not Private	411477	158802708	stool
159166850:stool:411477	Stool	-0.057398559608400006	Private	411477	159166850	stool
159207311:stool:411477	Stool	0.1110679815824	Not Private	411477	159207311	stool
159227541:stool:411477	Stool	-0.012243317505509999	Private	411477	159227541	stool
159247771:stool:411477	Stool	-0.0011420587864999997	Private	411477	159247771	stool
159268001:stool:411477	Stool	8.847361939000008e-4	Not Private	411477	159268001	stool
159510762:stool:411477	Stool	1.7809400300000016e-4	Not Private	411477	159510762	stool
159551223:stool:411477	Stool	-0.017857857360300003	Private	411477	159551223	stool
159571453:stool:411477	Stool	-0.0236138739208	Private	411477	159571453	stool
160319967:stool:411477	Stool	-0.0690303912086	Private	411477	160319967	stool
160421117:stool:411477	Stool	-0.0041121325387	Private	411477	160421117	stool
160502038:stool:411477	Stool	-0.00206136046034	Private	411477	160502038	stool
160582958:stool:411477	Stool	-0.0654433724203	Private	411477	160582958	stool
160603188:stool:411477	Stool	-0.06156911826134	Private	411477	160603188	stool
604812005:stool:411477	Stool	-0.11092470625186	Private	411477	604812005	stool
638754422:stool:411477	Stool	-0.15218772663359	Private	411477	638754422	stool
675950834:stool:411477	Stool	-0.0010652011328699997	Private	411477	675950834	stool
706846339:stool:411477	Stool	-0.0046516590134099995	Private	411477	706846339	stool
763496533:stool:411477	Stool	-0.013925030824600004	Private	411477	763496533	stool
763536994:stool:411477	Stool	0.07932852436	Not Private	411477	763536994	stool
763678604:stool:411477	Stool	-0.044734028444549996	Private	411477	763678604	stool
763840445:stool:411477	Stool	-0.00163905325924	Private	411477	763840445	stool
763901136:stool:411477	Stool	-0.12176712028492001	Private	411477	763901136	stool
763961826:stool:411477	Stool	0.025544292488299994	Not Private	411477	763961826	stool
763982056:stool:411477	Stool	-0.08072255756172	Private	411477	763982056	stool
764042746:stool:411477	Stool	-3.946790360000001e-6	Private	411477	764042746	stool
764224817:stool:411477	Stool	-0.1520390465554	Private	411477	764224817	stool
764366428:stool:411477	Stool	-0.048549104179126	Private	411477	764366428	stool
764487809:stool:411477	Stool	0.0353073174894	Not Private	411477	764487809	stool
764508039:stool:411477	Stool	-0.0760013066453	Private	411477	764508039	stool
765094712:stool:411477	Stool	-0.11991003162786999	Private	411477	765094712	stool
765640925:stool:411477	Stool	-0.1237182721937	Private	411477	765640925	stool
765701615:stool:411477	Stool	-0.0330359577056	Private	411477	765701615	stool
809635352:stool:411477	Stool	-0.0538501393541	Private	411477	809635352	stool
823052294:stool:411477	Stool	-0.043590145839870004	Private	411477	823052294	stool
158337416:stool:411479	Stool	2.4146548223000002e-4	Not Private	411479	158337416	stool
158479027:stool:411479	Stool	-0.02730027691254	Private	411479	158479027	stool
158499257:stool:411479	Stool	-0.0967964020231	Private	411479	158499257	stool
158802708:stool:411479	Stool	-0.0326596993251	Private	411479	158802708	stool
158944319:stool:411479	Stool	-0.0350711699458	Private	411479	158944319	stool
159166850:stool:411479	Stool	-0.08040826792832	Private	411479	159166850	stool
159207311:stool:411479	Stool	-1.3465470397000003e-4	Private	411479	159207311	stool
159227541:stool:411479	Stool	0.034824490352800004	Not Private	411479	159227541	stool
159247771:stool:411479	Stool	-0.010122806453400001	Private	411479	159247771	stool
159268001:stool:411479	Stool	-0.04360637541628	Private	411479	159268001	stool
159369152:stool:411479	Stool	-5.6229247797e-4	Private	411479	159369152	stool
159490532:stool:411479	Stool	0.03700479616709999	Not Private	411479	159490532	stool
159551223:stool:411479	Stool	-0.04580885295621	Private	411479	159551223	stool
159571453:stool:411479	Stool	-0.14435021258730002	Private	411479	159571453	stool
159611913:stool:411479	Stool	-0.03364051300897	Private	411479	159611913	stool
159753524:stool:411479	Stool	-0.09168864447059999	Private	411479	159753524	stool
160158126:stool:411479	Stool	-0.09939310241412999	Private	411479	160158126	stool
160178356:stool:411479	Stool	-0.0025988595640099995	Private	411479	160178356	stool
160319967:stool:411479	Stool	0.0137874109807	Not Private	411479	160319967	stool
160421117:stool:411479	Stool	-0.15038616105686	Private	411479	160421117	stool
160502038:stool:411479	Stool	-0.06694554124422	Private	411479	160502038	stool
160582958:stool:411479	Stool	0.008563515930299997	Not Private	411479	160582958	stool
370425937:stool:411479	Stool	-0.13370437841254101	Private	411479	370425937	stool
508703490:stool:411479	Stool	-0.023298036862940002	Private	411479	508703490	stool
550534656:stool:411479	Stool	-0.13783203015147	Private	411479	550534656	stool
604812005:stool:411479	Stool	-0.08821465704155	Private	411479	604812005	stool
638754422:stool:411479	Stool	0.00120353886818	Not Private	411479	638754422	stool
686765762:stool:411479	Stool	8.92493037652e-4	Not Private	411479	686765762	stool
706846339:stool:411479	Stool	-0.046946782249779995	Private	411479	706846339	stool
737052003:stool:411479	Stool	-0.13578502907593998	Private	411479	737052003	stool
763496533:stool:411479	Stool	-0.0013755203807600007	Private	411479	763496533	stool
763536994:stool:411479	Stool	0.15137957186981998	Not Private	411479	763536994	stool
763577454:stool:411479	Stool	0.0190916657411	Not Private	411479	763577454	stool
763678604:stool:411479	Stool	1.1390802229999976e-4	Not Private	411479	763678604	stool
763759525:stool:411479	Stool	-0.10956522352160002	Private	411479	763759525	stool
763820215:stool:411479	Stool	-0.00360541223038	Private	411479	763820215	stool
763840445:stool:411479	Stool	-0.0559777690635	Private	411479	763840445	stool
763860675:stool:411479	Stool	4.857120718099999e-4	Not Private	411479	763860675	stool
763961826:stool:411479	Stool	-0.08576150058887	Private	411479	763961826	stool
763982056:stool:411479	Stool	-0.033048490275399994	Private	411479	763982056	stool
764042746:stool:411479	Stool	-3.951158918499998e-4	Private	411479	764042746	stool
764062976:stool:411479	Stool	-0.00656492480747	Private	411479	764062976	stool
764143897:stool:411479	Stool	-0.05755515635040001	Private	411479	764143897	stool
764285508:stool:411479	Stool	-0.022982356057470003	Private	411479	764285508	stool
764305738:stool:411479	Stool	-0.083096993816615	Private	411479	764305738	stool
764325968:stool:411479	Stool	-0.15075280609775998	Private	411479	764325968	stool
764366428:stool:411479	Stool	-0.016296085167566	Private	411479	764366428	stool
764447348:stool:411479	Stool	-0.02112249545455	Private	411479	764447348	stool
764487809:stool:411479	Stool	-0.012184014037099997	Private	411479	764487809	stool
764508039:stool:411479	Stool	-0.00662136899811	Private	411479	764508039	stool
764649650:stool:411479	Stool	-0.0088647981875	Private	411479	764649650	stool
765034022:stool:411479	Stool	-0.09353465717576	Private	411479	765034022	stool
765074482:stool:411479	Stool	-0.08765479928379999	Private	411479	765074482	stool
765094712:stool:411479	Stool	-0.0657623622538	Private	411479	765094712	stool
765135172:stool:411479	Stool	-0.1114372991167	Private	411479	765135172	stool
765640925:stool:411479	Stool	-0.14740621078719	Private	411479	765640925	stool
809635352:stool:411479	Stool	0.0031961129458800003	Not Private	411479	809635352	stool
763577454:stool:411483	Stool	-0.08712696496737	Private	411483	763577454	stool
763901136:stool:411483	Stool	-0.05626821074039999	Private	411483	763901136	stool
765701615:stool:411483	Stool	-0.0648792534046	Private	411483	765701615	stool
158337416:stool:411901	Stool	-0.00353459863928	Private	411901	158337416	stool
158479027:stool:411901	Stool	-0.13080967881838002	Private	411901	158479027	stool
158802708:stool:411901	Stool	-0.08499147369808	Private	411901	158802708	stool
158944319:stool:411901	Stool	0.0010178180338900002	Not Private	411901	158944319	stool
159207311:stool:411901	Stool	7.889828700799999e-4	Not Private	411901	159207311	stool
159227541:stool:411901	Stool	5.800035149599999e-4	Not Private	411901	159227541	stool
159268001:stool:411901	Stool	-0.007120353000910001	Private	411901	159268001	stool
159551223:stool:411901	Stool	-0.12346408151754999	Private	411901	159551223	stool
159814214:stool:411901	Stool	-0.0244974016405	Private	411901	159814214	stool
160158126:stool:411901	Stool	8.2938737864e-4	Not Private	411901	160158126	stool
160178356:stool:411901	Stool	-0.0852512381893	Private	411901	160178356	stool
160319967:stool:411901	Stool	-8.47321514499998e-5	Private	411901	160319967	stool
160380657:stool:411901	Stool	-0.17301064712413	Private	411901	160380657	stool
550534656:stool:411901	Stool	-0.13633778631125998	Private	411901	550534656	stool
604812005:stool:411901	Stool	-0.11446887628675001	Private	411901	604812005	stool
675950834:stool:411901	Stool	4.9033256909e-4	Not Private	411901	675950834	stool
763536994:stool:411901	Stool	0.16275343732640002	Not Private	411901	763536994	stool
763678604:stool:411901	Stool	0.11908573897901999	Not Private	411901	763678604	stool
763820215:stool:411901	Stool	6.2865799055e-4	Not Private	411901	763820215	stool
763840445:stool:411901	Stool	-1.7799510310999994e-4	Private	411901	763840445	stool
763961826:stool:411901	Stool	-0.009173391404599999	Private	411901	763961826	stool
763982056:stool:411901	Stool	5.722859299299998e-4	Not Private	411901	763982056	stool
764224817:stool:411901	Stool	-2.5788477031000014e-4	Private	411901	764224817	stool
764325968:stool:411901	Stool	-4.6294600766000034e-4	Private	411901	764325968	stool
764649650:stool:411901	Stool	-0.11673400479152	Private	411901	764649650	stool
765034022:stool:411901	Stool	-0.13781577928938	Private	411901	765034022	stool
765074482:stool:411901	Stool	-0.14702800213382	Private	411901	765074482	stool
765640925:stool:411901	Stool	-0.00118424269024	Private	411901	765640925	stool
158337416:stool:435591	Stool	-0.1068493981757	Private	435591	158337416	stool
158499257:stool:435591	Stool	1.4169240543999984e-4	Not Private	435591	158499257	stool
158802708:stool:435591	Stool	-0.08313272405140001	Private	435591	158802708	stool
159207311:stool:435591	Stool	-1.8106525809999992e-4	Private	435591	159207311	stool
159571453:stool:435591	Stool	-0.0085684194738	Private	435591	159571453	stool
159753524:stool:435591	Stool	-0.16356497038092	Private	435591	159753524	stool
159814214:stool:435591	Stool	4.1084912793000017e-4	Not Private	435591	159814214	stool
160380657:stool:435591	Stool	-0.187306442506925	Private	435591	160380657	stool
160582958:stool:435591	Stool	0.00146166481617	Not Private	435591	160582958	stool
338793263:stool:435591	Stool	3.8830700754999997e-4	Not Private	435591	338793263	stool
675950834:stool:435591	Stool	-0.0406763383622	Private	435591	675950834	stool
686765762:stool:435591	Stool	5.007563317000006e-5	Not Private	435591	686765762	stool
763536994:stool:435591	Stool	0.16534270874476	Not Private	435591	763536994	stool
763577454:stool:435591	Stool	2.838640114899999e-4	Not Private	435591	763577454	stool
763678604:stool:435591	Stool	8.251824353700001e-4	Not Private	435591	763678604	stool
763759525:stool:435591	Stool	-3.3407724949999825e-5	Private	435591	763759525	stool
763820215:stool:435591	Stool	4.515557743499999e-4	Not Private	435591	763820215	stool
763982056:stool:435591	Stool	-0.011027296323509999	Private	435591	763982056	stool
764042746:stool:435591	Stool	-0.013238672805620001	Private	435591	764042746	stool
764143897:stool:435591	Stool	-0.02625180855611	Private	435591	764143897	stool
764305738:stool:435591	Stool	-2.5841927936000016e-4	Private	435591	764305738	stool
764325968:stool:435591	Stool	-0.07150840460895	Private	435591	764325968	stool
764588959:stool:435591	Stool	-1.7192351994999998e-4	Private	435591	764588959	stool
764669880:stool:435591	Stool	-0.05659932661566	Private	435591	764669880	stool
765034022:stool:435591	Stool	0.00130827427734	Not Private	435591	765034022	stool
765074482:stool:435591	Stool	-0.11560763463649	Private	435591	765074482	stool
765094712:stool:435591	Stool	5.630301460999999e-4	Not Private	435591	765094712	stool
765640925:stool:435591	Stool	9.255659752069999e-4	Not Private	435591	765640925	stool
158337416:stool:445970	Stool	-0.035749274044259996	Private	445970	158337416	stool
158479027:stool:445970	Stool	-0.0617507296349	Private	445970	158479027	stool
158499257:stool:445970	Stool	-0.05778728722510001	Private	445970	158499257	stool
158802708:stool:445970	Stool	-0.03516962145011	Private	445970	158802708	stool
158944319:stool:445970	Stool	-0.0097123101727	Private	445970	158944319	stool
159166850:stool:445970	Stool	-0.06326550070838	Private	445970	159166850	stool
159207311:stool:445970	Stool	-0.023923934437200006	Private	445970	159207311	stool
159227541:stool:445970	Stool	-0.019433661871	Private	445970	159227541	stool
159510762:stool:445970	Stool	-0.04544779174064	Private	445970	159510762	stool
159551223:stool:445970	Stool	-0.06924328546689	Private	445970	159551223	stool
159571453:stool:445970	Stool	-0.08537166389833001	Private	445970	159571453	stool
159611913:stool:445970	Stool	-0.00944815430981	Private	445970	159611913	stool
159753524:stool:445970	Stool	-0.02213077806292	Private	445970	159753524	stool
159814214:stool:445970	Stool	-0.03102437698446	Private	445970	159814214	stool
160158126:stool:445970	Stool	-0.06509112897686001	Private	445970	160158126	stool
160319967:stool:445970	Stool	-0.10554026853956	Private	445970	160319967	stool
160582958:stool:445970	Stool	-0.0427898879952	Private	445970	160582958	stool
160603188:stool:445970	Stool	0.0729116208209	Not Private	445970	160603188	stool
508703490:stool:445970	Stool	-0.02473094524319	Private	445970	508703490	stool
604812005:stool:445970	Stool	-0.0684131950633	Private	445970	604812005	stool
638754422:stool:445970	Stool	-0.060275379579390005	Private	445970	638754422	stool
675950834:stool:445970	Stool	-0.08842722373803999	Private	445970	675950834	stool
706846339:stool:445970	Stool	-0.06446115945631001	Private	445970	706846339	stool
763496533:stool:445970	Stool	-0.03429805943715	Private	445970	763496533	stool
763536994:stool:445970	Stool	0.1674234048822	Not Private	445970	763536994	stool
763577454:stool:445970	Stool	-0.07503026208285	Private	445970	763577454	stool
763678604:stool:445970	Stool	-0.0482110526807	Private	445970	763678604	stool
763759525:stool:445970	Stool	-0.08243298707569	Private	445970	763759525	stool
763840445:stool:445970	Stool	-0.07952748313287	Private	445970	763840445	stool
763860675:stool:445970	Stool	-0.05872808941971	Private	445970	763860675	stool
763901136:stool:445970	Stool	-0.025484338590439998	Private	445970	763901136	stool
763961826:stool:445970	Stool	-0.18146246674831	Private	445970	763961826	stool
763982056:stool:445970	Stool	-0.01832579479609	Private	445970	763982056	stool
764042746:stool:445970	Stool	-0.06754866055654	Private	445970	764042746	stool
764224817:stool:445970	Stool	-0.052642124512799995	Private	445970	764224817	stool
764305738:stool:445970	Stool	-0.06623256934979	Private	445970	764305738	stool
764325968:stool:445970	Stool	-0.0546049954604	Private	445970	764325968	stool
764447348:stool:445970	Stool	-0.061928447110090004	Private	445970	764447348	stool
764487809:stool:445970	Stool	-0.01801681368553	Private	445970	764487809	stool
764588959:stool:445970	Stool	-0.0419173199578	Private	445970	764588959	stool
764649650:stool:445970	Stool	-0.03861981408937	Private	445970	764649650	stool
764669880:stool:445970	Stool	-0.06524422156990001	Private	445970	764669880	stool
765034022:stool:445970	Stool	-0.008455510117410001	Private	445970	765034022	stool
765074482:stool:445970	Stool	-0.03216223977186	Private	445970	765074482	stool
765135172:stool:445970	Stool	-0.02343226356473	Private	445970	765135172	stool
809635352:stool:445970	Stool	-0.01379270694496	Private	445970	809635352	stool
158337416:stool:449673	Stool	-0.04661456247275	Private	449673	158337416	stool
158479027:stool:449673	Stool	3.89191379387e-4	Not Private	449673	158479027	stool
158802708:stool:449673	Stool	-0.0559394697666	Private	449673	158802708	stool
158944319:stool:449673	Stool	-0.14164111253838002	Private	449673	158944319	stool
159166850:stool:449673	Stool	-0.00104716037598	Private	449673	159166850	stool
159227541:stool:449673	Stool	2.0996125958000012e-4	Not Private	449673	159227541	stool
159268001:stool:449673	Stool	-0.1113468319778	Private	449673	159268001	stool
159369152:stool:449673	Stool	-0.09023959082894	Private	449673	159369152	stool
159510762:stool:449673	Stool	-0.01789368130763	Private	449673	159510762	stool
159551223:stool:449673	Stool	-0.08016657185220999	Private	449673	159551223	stool
159571453:stool:449673	Stool	-0.0566193542208	Private	449673	159571453	stool
159611913:stool:449673	Stool	-0.15088186864323	Private	449673	159611913	stool
160158126:stool:449673	Stool	-0.02498121606409	Private	449673	160158126	stool
160319967:stool:449673	Stool	-0.10255045370598001	Private	449673	160319967	stool
160421117:stool:449673	Stool	-4.466550734999984e-5	Private	449673	160421117	stool
160502038:stool:449673	Stool	-0.14646294791276998	Private	449673	160502038	stool
370425937:stool:449673	Stool	-0.030752650105293	Private	449673	370425937	stool
550534656:stool:449673	Stool	-0.007787452646699999	Private	449673	550534656	stool
604812005:stool:449673	Stool	-0.0548557895571	Private	449673	604812005	stool
638754422:stool:449673	Stool	-9.144364496200001e-4	Private	449673	638754422	stool
675950834:stool:449673	Stool	-0.09266411141287	Private	449673	675950834	stool
686765762:stool:449673	Stool	-0.051640082284	Private	449673	686765762	stool
706846339:stool:449673	Stool	-0.02170750246981	Private	449673	706846339	stool
763577454:stool:449673	Stool	-0.18091461766672	Private	449673	763577454	stool
763860675:stool:449673	Stool	-0.04163017412654001	Private	449673	763860675	stool
763961826:stool:449673	Stool	-0.010163701162690001	Private	449673	763961826	stool
764325968:stool:449673	Stool	-0.01185809424662	Private	449673	764325968	stool
764487809:stool:449673	Stool	0.0458688141572	Not Private	449673	764487809	stool
764508039:stool:449673	Stool	-0.01174778816704	Private	449673	764508039	stool
765074482:stool:449673	Stool	-0.15862565470797999	Private	449673	765074482	stool
765135172:stool:449673	Stool	-0.11147400631912001	Private	449673	765135172	stool
765640925:stool:449673	Stool	-0.10467115572548	Private	449673	765640925	stool
823052294:stool:449673	Stool	-0.006782794359240001	Private	449673	823052294	stool
158499257:stool:483215	Stool	-0.19345916084574002	Private	483215	158499257	stool
159227541:stool:483215	Stool	-0.0547498863392	Private	483215	159227541	stool
159571453:stool:483215	Stool	-0.0026857660727099995	Private	483215	159571453	stool
160158126:stool:483215	Stool	-0.012683226694160003	Private	483215	160158126	stool
160582958:stool:483215	Stool	-0.11226911479315	Private	483215	160582958	stool
686765762:stool:483215	Stool	0.0043005592519	Not Private	483215	686765762	stool
763678604:stool:483215	Stool	-6.650541688900001e-4	Private	483215	763678604	stool
764224817:stool:483215	Stool	-0.013509483862820002	Private	483215	764224817	stool
765074482:stool:483215	Stool	-0.11319045608007	Private	483215	765074482	stool
823052294:stool:483215	Stool	0.07578462211917	Not Private	483215	823052294	stool
159268001:stool:515620	Stool	-0.09792981368999	Private	515620	159268001	stool
550534656:stool:515620	Stool	-0.10813837062601	Private	515620	550534656	stool
706846339:stool:515620	Stool	-0.0634374909505	Private	515620	706846339	stool
764588959:stool:515620	Stool	-0.11886243114746	Private	515620	764588959	stool
158499257:stool:537011	Stool	-0.13690950351396	Private	537011	158499257	stool
158802708:stool:537011	Stool	-0.048755508424739996	Private	537011	158802708	stool
159166850:stool:537011	Stool	-0.117076267595273	Private	537011	159166850	stool
159207311:stool:537011	Stool	-0.05009294364339	Private	537011	159207311	stool
159227541:stool:537011	Stool	-0.1125544546754	Private	537011	159227541	stool
159268001:stool:537011	Stool	-0.10087589826466	Private	537011	159268001	stool
675950834:stool:537011	Stool	-0.03193635321602	Private	537011	675950834	stool
764224817:stool:537011	Stool	-0.04032857100181	Private	537011	764224817	stool
765640925:stool:537011	Stool	-0.04119334012677	Private	537011	765640925	stool
765701615:stool:537011	Stool	-0.06684569130029999	Private	537011	765701615	stool
823052294:stool:537011	Stool	-0.042869825110430006	Private	537011	823052294	stool
158944319:stool:592028	Stool	0.060815851286	Not Private	592028	158944319	stool
159166850:stool:592028	Stool	-0.16454275512582	Private	592028	159166850	stool
159207311:stool:592028	Stool	-0.11715942405423001	Private	592028	159207311	stool
159268001:stool:592028	Stool	-0.01853533075608	Private	592028	159268001	stool
160502038:stool:592028	Stool	-0.08294607002080001	Private	592028	160502038	stool
763577454:stool:592028	Stool	-0.14514256225569	Private	592028	763577454	stool
763901136:stool:592028	Stool	-0.023966110083180003	Private	592028	763901136	stool
764487809:stool:592028	Stool	-0.02753040634843	Private	592028	764487809	stool
763496533:stool:622312	Stool	-0.1113792781915	Private	622312	763496533	stool
763577454:stool:622312	Stool	-0.1108602079277	Private	622312	763577454	stool
764305738:stool:622312	Stool	-0.10223073785428999	Private	622312	764305738	stool
158802708:stool:657309	Stool	-0.0884793934239	Private	657309	158802708	stool
159166850:stool:657309	Stool	-0.08811981095230001	Private	657309	159166850	stool
159247771:stool:657309	Stool	-0.1579898749791	Private	657309	159247771	stool
159268001:stool:657309	Stool	0.05657456509120001	Not Private	657309	159268001	stool
159369152:stool:657309	Stool	-0.15412617232360198	Private	657309	159369152	stool
